# ----------------------------------------
# Transações: ID da Transação
# Conta: GRUPO GUANABARA | Sites
# Propriedade: Guanabara – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
ID da Transação,Origem / mídia da sessão,Compras de e-commerce,Receita de compra,Sessões
1FPNR0,google / cpc,1,1530.069999,1
1FHZCR,(direct) / (none),1,1530.030003,1
1FD9TG,(direct) / (none),1,1529.980002,1
1BX97S,google / organic,1,1529.969998,1
1HRSTQ,google / organic,1,1529.96,1
1FTSDQ,google / cpc,1,1529.840002,1
1FNNT4,google / cpc,1,1529.830002,1
1B7PWF,google / cpc,1,1529.7,1
1DZFCP,google / cpc,1,1529.699998,1
1E0F5M,google / cpc,1,1529.699998,1
1A0WB1,google / cpc,1,1529.619999,1
1J7WZE,google / organic,1,1529.55,1
1J7XAQ,google / organic,1,1529.55,1
18YHP4,google / cpc,1,1529.519997,1
1GR7W0,google / organic,1,1529.219999,1
1DF42P,google / cpc,1,1528.859999,1
1DF45Q,google / cpc,1,1528.859999,1
1DXYEP,(direct) / (none),1,1528.810002,1
19R3V7,google / cpc,1,1528.650001,1
1K05FM,google / cpc,1,1528.450002,1
1G4ABG,google / cpc,1,1528.379999,1
1GX3CR,google / organic,1,1528.359998,1
1KF04E,google / cpc,1,1528.32,1
1E0H7M,google / cpc,1,1528.26,1
1JGJ19,google / cpc,1,1528.200001,1
1932JJ,google / cpc,1,1528.180003,1
1B9Y8G,google / organic,1,1528.050001,1
1C13CV,google / cpc,1,1528.040002,1
1GSYC7,google / cpc,1,1527.979998,1
18TWNM,google / cpc,1,1527.929999,1
19MF5U,(direct) / (none),1,1527.82,1
1KFCS2,(direct) / (none),1,1527.809998,1
1FAJEU,google / organic,1,1527.800001,1
1HSYZG,(direct) / (none),1,1527.800001,1
1HQMB7,google / cpc,1,1527.719998,1
1J21KU,(direct) / (none),1,1527.719998,1
1DNV55,google / cpc,1,1527.630001,1
1BKQ6K,google / cpc,1,1527.579999,1
1B2HM4,google / organic,1,1527.520001,1
1JQH7M,google / organic,1,1527.510002,1
1FZF5R,(direct) / (none),1,1527.509998,1
1KGVBA,(direct) / (none),1,1527.239998,1
1BM462,(direct) / (none),1,1527.200001,1
1JGQS5,google / cpc,1,1527.120001,1
1EH39Q,google / cpc,1,1527.030001,1
1HMY3Q,google / cpc,1,1526.97,1
1CC29K,google / cpc,1,1526.960002,1
1EXP8U,google / cpc,1,1526.940002,1
1K1JA6,google / cpc,1,1526.94,1
1K1JM2,google / cpc,1,1526.94,1
1KAUUB,insider / insite,1,1526.939998,1
1BXH0Q,(direct) / (none),1,1526.939997,1
1FFD7G,google / cpc,1,1526.760001,1
1GE4G5,(direct) / (none),1,1526.760001,1
1FSQQ2,google / cpc,1,1526.759998,1
18F7HP,google / cpc,1,1526.73,1
1H8CGM,google / cpc,1,1526.539998,1
1JCC07,google / cpc,1,1526.520001,1
1GCDWK,google / cpc,1,1526.440001,1
1AYR09,google / cpc,1,1526.4,1
1BKP0C,(direct) / (none),1,1526.399998,1
1GTM4Q,google / organic,1,1526.359999,1
1BN4GM,(direct) / (none),1,1526.339999,1
1F8EDU,google / cpc,1,1526.259999,1
18J8Q8,whatsapp / bot,1,1526.249999,1
1FRPAG,google / cpc,1,1526.08,1
1FSPXT,google / cpc,1,1526.01,1
1CZ4HX,(direct) / (none),1,1525.770002,1
1G25M1,google / cpc,1,1525.7,1
1ACQ4P,google / organic,1,1525.660001,1
1GHFG3,pushnews / pushnotification,1,1525.399999,1
1H4CH6,google / cpc,1,1525.38,1
1G2MV0,pushnews / pushnotification,1,1525.199999,1
1KM1YJ,br.search.yahoo.com / referral,1,1525.060002,1
1E66HU,google / organic,1,1524.989999,1
1C9BMY,google / cpc,1,1524.92,1
1J2BWH,google / organic,1,1524.880003,1
1H0ZVD,google / organic,1,1524.88,1
1D7VCM,(direct) / (none),1,1524.720001,1
1G2531,google / cpc,1,1524.660002,1
1FG8P9,viajeguanabara.zohodesk.com / referral,1,1524.479998,1
1A9Z0M,google / cpc,1,1524.279999,1
18F5EM,google / cpc,1,1524.100002,1
1EF4CV,google / cpc,1,1524.010001,1
1FBCV9,(direct) / (none),1,1523.98,1
1G7X87,(direct) / (none),1,1523.960002,1
1G8186,pushnews / pushnotification,1,1523.960002,1
1G86P2,pushnews / pushnotification,1,1523.960002,1
18BEXY,(direct) / (none),1,1523.96,1
1BR0UT,google / cpc,1,1523.940002,1
1D8PC2,google / cpc,1,1523.919998,1
1F9UA6,google / organic,1,1523.889998,1
1BNJ4W,google / cpc,1,1523.659997,1
1H3KTM,google / cpc,1,1523.579999,1
1FPVJK,google / cpc,1,1523.520002,1
1C3ST9,google / cpc,1,1523.440003,1
1C47T4,(direct) / (none),1,1523.439999,1
1C4981,(direct) / (none),1,1523.439999,1
1C49TW,(direct) / (none),1,1523.439999,1
1K74PZ,google / cpc,1,1523.229999,1
1FXFBQ,google / cpc,1,1523.199998,1
1G5FXY,google / cpc,1,1523.010002,1
1FRKCD,google / cpc,1,1522.979998,1
1JK4KM,google / cpc,1,1522.94,1
1JH991,whatsapp / bot,1,1522.809999,1
1C7ZB1,google / cpc,1,1522.789999,1
1JG6V9,insider / architect_email,1,1522.779999,1
1FDX71,google / cpc,1,1522.770002,1
1EBFDD,google / cpc,1,1522.749999,1
1E6M40,google / cpc,1,1522.589999,1
1ASWQB,google / cpc,1,1522.580001,1
1E7XTR,(data not available),1,1522.440002,1
1H2A31,google / cpc,1,1522.439999,1
1953QQ,google / cpc,1,1522.22,1
1HG462,whatsapp / bot,1,1522.200001,1
19TAVX,google / cpc,1,1522.180002,1
1DDP65,whatsapp / bot,1,1522.160003,1
1DDPT2,pushnews / pushnotification,1,1522.160003,1
1DDPW1,whatsapp / bot,1,1522.160003,1
1DDQ12,whatsapp / bot,1,1522.160003,1
19ZCZA,whatsapp / bot,1,1522.120002,1
1G55AK,google / cpc,1,1522.119999,1
1E0KRB,google / cpc,1,1522.099998,1
1AUVN8,google / cpc,1,1522,1
1EHQCT,google / cpc,1,1521.989997,1
1B7WQ7,(direct) / (none),1,1521.919999,1
18QHYZ,google / organic,1,1521.839999,1
1FBHFG,google / cpc,1,1521.780002,1
1GWZVE,google / cpc,1,1521.640001,1
18SWQ5,google / cpc,1,1521.579998,1
1JWZDU,google / organic,1,1521.420001,1
19NUXA,google / cpc,1,1521.320001,1
1AG10N,(direct) / (none),1,1521.319998,1
1EDC47,google / cpc,1,1521.250001,1
1J8U91,(direct) / (none),1,1521.220002,1
1GFBCS,google / cpc,1,1521.149999,1
1A0GBJ,google / cpc,1,1521.12,1
1D6KN1,google / cpc,1,1521.119999,1
19MNF0,google / cpc,1,1521.119998,1
1CB772,google / cpc,1,1521.119998,1
1DK56Y,google / cpc,1,1521.119997,1
1KB15F,google / cpc,1,1521.000002,1
1FY6U4,google / organic,1,1521.000001,1
1GB45Z,google / organic,1,1520.999998,1
1FGJRZ,whatsapp / bot,1,1520.960001,1
1FJ3CQ,google / cpc,1,1520.899998,1
1B7VXM,google / cpc,1,1520.780002,1
1K3PCF,(direct) / (none),1,1520.699999,1
1G6W58,google / cpc,1,1520.699998,1
1B9Q6C,(direct) / (none),1,1520.640003,1
1H3W81,google / cpc,1,1520.640002,1
1C2MSE,google / cpc,1,1520.639997,1
1DK6PD,google / organic,1,1520.609998,1
1DK6UE,google / organic,1,1520.609998,1
1DK72W,google / organic,1,1520.609998,1
1DK7CC,google / organic,1,1520.609998,1
1DM076,(direct) / (none),1,1520.350002,1
1EK6B4,google / cpc,1,1520.329999,1
1G103F,google / organic,1,1520.280001,1
1HM086,google / cpc,1,1520.159998,1
1J59ZB,google / cpc,1,1520.159998,1
1AZFG9,bing / organic,1,1520.01,1
1DTSG1,google / cpc,1,1520.000002,1
1C76M0,google / cpc,1,1519.98,1
1D9Y0G,(direct) / (none),1,1519.98,1
1H5K6Y,(direct) / (none),1,1519.979998,1
1H5KNT,(direct) / (none),1,1519.979998,1
1D8474,l.wl.co / referral,1,1519.960002,1
1B8QAA,google / cpc,1,1519.960001,1
1E9G6Y,google / cpc,1,1519.96,1
1CUEH5,(direct) / (none),1,1519.959998,1
1K1WKG,(direct) / (none),1,1519.920002,1
1BBHTP,(direct) / (none),1,1519.919999,1
1C739W,(direct) / (none),1,1519.919998,1
1FQW0G,google / cpc,1,1519.880001,1
1K1DCQ,google / cpc,1,1519.88,1
1DQCKF,google / cpc,1,1519.709997,1
1HVDGE,google / cpc,1,1519.700002,1
1H3BR2,google / organic,1,1519.700001,1
1FS2JA,(direct) / (none),1,1519.68,1
1FC37U,google / cpc,1,1519.679998,1
1FC3TU,google / cpc,1,1519.679998,1
1FC44G,google / cpc,1,1519.679998,1
1J19RC,google / cpc,1,1519.620001,1
1CD6DG,google / cpc,1,1519.600002,1
1DRJRK,google / cpc,1,1519.500001,1
1GKMF3,google / cpc,1,1519.47,1
1BS96P,google / organic,1,1519.459998,1
1GBSWR,google / cpc,1,1519.409999,1
1C05YE,pushnews / pushnotification,1,1519.339998,1
1F9WR7,(direct) / (none),1,1519.199999,1
1H99B9,google / cpc,1,1519.06,1
1C45ME,google / cpc,1,1518.960002,1
1D4SDE,google / cpc,1,1518.9,1
1EJ85J,insider / architect_email,1,1518.880002,1
1BVS7M,google / cpc,1,1518.739999,1
1BTHW2,google / cpc,1,1518.38,1
18K7PC,google / cpc,1,1518.360001,1
1GAUYD,(direct) / (none),1,1518.360001,1
1H8RGA,(direct) / (none),1,1518.239998,1
1CFUEX,(direct) / (none),1,1517.980001,1
1FDJX9,chatgpt.com / referral,1,1517.979998,1
1B3XJ6,(direct) / (none),1,1517.97,1
1FHVTN,google / cpc,1,1517.91,1
1A5Z43,(direct) / (none),1,1517.849998,1
1A61XP,(direct) / (none),1,1517.849998,1
1D0TM7,google / cpc,1,1517.820002,1
1J5MJJ,google / cpc,1,1517.580002,1
1HB7FN,whatsapp / bot,1,1517.560002,1
1HVA4G,google / cpc,1,1517.560002,1
1J6EF6,insider / insite,1,1517.560002,1
1K57GZ,google / organic,1,1517.560001,1
1F35S7,google / cpc,1,1517.56,1
18JXJD,(direct) / (none),1,1517.520002,1
18JZ0E,(direct) / (none),1,1517.520002,1
1FZ3RP,google / cpc,1,1517.480001,1
1GAYJU,google / cpc,1,1517.480001,1
1GFMAG,insider / email,1,1517.479998,1
1HKAZ5,google / cpc,1,1517.439999,1
1FFR8D,whatsapp / bot,1,1517.439998,1
1FB7QB,google / cpc,1,1517.400001,1
1FQYAJ,viajeguanabara.zohodesk.com / referral,1,1517.360002,1
1FQYB5,google / cpc,1,1517.360002,1
1DMR9A,google / organic,1,1517.359998,1
1G23UV,google / cpc,1,1517.35,1
1GWH3Z,google / cpc,1,1517.310003,1
1GTXDJ,google / cpc,1,1517.310002,1
1AUYAG,google / organic,1,1517.279998,1
1BNSKM,google / cpc,1,1517.129998,1
1HVU4C,google / cpc,1,1517.12,1
1J1SXA,google / cpc,1,1517.12,1
1H3N3N,google / cpc,1,1517.119998,1
1987AG,google / cpc,1,1517.110002,1
1AM11W,google / cpc,1,1517.080001,1
1D12Q0,google / cpc,1,1517,1
19MV7P,google / cpc,1,1516.999998,1
1AJGR7,google / cpc,1,1516.919998,1
1CDW78,google / cpc,1,1516.860002,1
1EHRKD,google / cpc,1,1516.77,1
1CEWPH,google / cpc,1,1516.699999,1
192ECD,google / cpc,1,1516.499998,1
1DAQ0S,(direct) / (none),1,1516.479998,1
1J5S67,google / cpc,1,1516.440002,1
1BGGW8,google / cpc,1,1516.360001,1
1KKHG6,(direct) / (none),1,1516.319999,1
1A7417,(direct) / (none),1,1516.290001,1
1GA095,google / cpc,1,1516.25,1
1CZGJW,google / cpc,1,1516.239998,1
1JBZXG,google / cpc,1,1516.199998,1
1BXRHN,google / cpc,1,1515.919999,1
19C7ST,google / cpc,1,1515.869998,1
1FDGN3,(direct) / (none),1,1515.860002,1
1F8FNQ,google / cpc,1,1515.810002,1
1G32RZ,google / cpc,1,1515.600001,1
1BPN8Y,google / cpc,1,1515.560003,1
1EUSK8,google / cpc,1,1515.54,1
1JX4Z8,google / cpc,1,1515.300001,1
1F9H24,(direct) / (none),1,1515.299997,1
1FTU1X,google / cpc,1,1515.270002,1
1J92P5,(direct) / (none),1,1515.22,1
1GHEAQ,google / cpc,1,1515.18,1
1CDVJ4,(direct) / (none),1,1514.94,1
18QA3C,google / cpc,1,1514.780001,1
1D3EMC,google / organic,1,1514.639998,1
191TNK,google / cpc,1,1514.119999,1
1DPNM8,google / organic,1,1514.070002,1
1E11HG,google / cpc,1,1514.070002,1
19EA8F,google / cpc,1,1514.049999,1
19RQHW,(direct) / (none),1,1513.980002,1
1JAZ7T,(direct) / (none),1,1513.979998,1
1JBAAC,(direct) / (none),1,1513.979998,1
1DAUKC,(direct) / (none),1,1513.959999,1
1JBP8N,(direct) / (none),1,1513.820001,1
1A61DH,google / cpc,1,1513.74,1
1FJ4KG,google / cpc,1,1513.520001,1
1GGSH1,whatsapp / bot,1,1513.180001,1
1BMDXJ,bing / organic,1,1513.169999,1
1HEHJN,google / cpc,1,1513.079999,1
1F710G,google / cpc,1,1512.96,1
19XE3E,google / cpc,1,1512.719998,1
1GGBF7,(direct) / (none),1,1512.489999,1
1JFWPH,google / cpc,1,1512.479999,1
1A1FVN,(direct) / (none),1,1512.329999,1
1EQFKR,google / cpc,1,1512.279999,1
1EESR8,google / cpc,1,1512.25,1
1DAHJ7,(direct) / (none),1,1512.24,1
1BFEQA,google / cpc,1,1512.119998,1
1EBF5B,google / organic,1,1512.01,1
1AF40B,(direct) / (none),1,1511.959999,1
1C07KA,google / organic,1,1511.920001,1
1D17NN,google / cpc,1,1511.920001,1
1F1E6U,google / cpc,1,1511.850002,1
1BD9J9,google / cpc,1,1511.790002,1
1K5M87,(direct) / (none),1,1511.729999,1
1D0T5P,google / cpc,1,1511.68,1
1B4FRF,google / cpc,1,1511.6,1
1GVK3W,google / cpc,1,1511.500002,1
1GWXS7,google / organic,1,1511.500002,1
1GX0YN,google / organic,1,1511.500002,1
1GX14Y,google / cpc,1,1511.500002,1
1GX1NX,google / organic,1,1511.500002,1
1GX7HY,google / organic,1,1511.500002,1
1GCC0U,(direct) / (none),1,1511.500001,1
1GRQ3J,google / cpc,1,1511.500001,1
1GW2WS,google / cpc,1,1511.500001,1
1FR8KE,google / cpc,1,1511.5,1
1GARHG,google / organic,1,1511.5,1
1H0988,(direct) / (none),1,1511.5,1
1HQYAB,google / organic,1,1511.5,1
1FPCSA,google / organic,1,1511.479998,1
19G2A3,whatsapp / bot,1,1511.43,1
1E8ZGJ,google / cpc,1,1511.429999,1
1CGX1P,google / cpc,1,1511.319998,1
1DWJY2,google / organic,1,1511.28,1
1HGTVP,google / organic,1,1511.279998,1
1EZBWR,google / organic,1,1511.250001,1
1D4B3Z,google / cpc,1,1511.25,1
1GE3K0,insider / architect_email,1,1511.249998,1
1B427K,google / cpc,1,1511.220001,1
1BZ528,google / organic,1,1511.199998,1
1CTSMH,(direct) / (none),1,1511.099999,1
1B8HYC,google / organic,1,1510.919998,1
1E076J,(direct) / (none),1,1510.919998,1
1FQMGE,google / cpc,1,1510.889999,1
1FDYSY,google / organic,1,1510.819999,1
1CZHHK,google / cpc,1,1510.799997,1
1J8SSJ,google / organic,1,1510.589998,1
1FSXTA,google / cpc,1,1510.519999,1
1G98MN,google / cpc,1,1510.519998,1
1BNH8B,google / cpc,1,1510.38,1
1GY92A,google / cpc,1,1510.320002,1
1FC4Y9,google / cpc,1,1510.319998,1
1GU2PU,google / cpc,1,1510.319997,1
1AJ67X,whatsapp / bot,1,1510.049999,1
1DWCAA,google / cpc,1,1510.000002,1
1A31K5,(direct) / (none),1,1509.960001,1
1FGWTQ,google / cpc,1,1509.740001,1
1EXDWH,google / cpc,1,1509.450002,1
1CSBBR,google / cpc,1,1509.419999,1
18VR3G,google / cpc,1,1509.400002,1
18VT15,google / organic,1,1509.400002,1
1FQ80N,google / cpc,1,1509.190001,1
1FC956,google / organic,1,1509.090001,1
1ASUDW,google / cpc,1,1508.849999,1
1960K0,google / cpc,1,1508.669999,1
1960WE,google / cpc,1,1508.669999,1
1KKD9T,(direct) / (none),1,1508.399998,1
18Y5CM,google / cpc,1,1508.340001,1
1E20Q8,google / cpc,1,1508.34,1
19R597,google / cpc,1,1508.130001,1
1EX9UV,google / cpc,1,1508.109998,1
1C7QU0,google / cpc,1,1508.069999,1
1FMRCD,google / cpc,1,1507.979998,1
19YQN0,whatsapp / bot,1,1507.849997,1
1FVNS1,google / cpc,1,1507.799999,1
1CMUNC,google / cpc,1,1507.660002,1
1KN9X2,(direct) / (none),1,1507.500001,1
1DKWKX,google / cpc,1,1507.399997,1
1E9SPK,google / cpc,1,1507.340002,1
1CB2U6,google / cpc,1,1507.12,1
1B8DZB,google / cpc,1,1507.080001,1
19VY96,google / cpc,1,1507.050001,1
1EUJ94,google / cpc,1,1507.049999,1
1H1UQ7,(direct) / (none),1,1507.02,1
1FRVXH,google / cpc,1,1506.700001,1
18JNFC,(direct) / (none),1,1506.679998,1
1H73DE,google / cpc,1,1506.609998,1
1AW2JZ,pushnews / pushnotification,1,1506.599999,1
1AWKJX,google / cpc,1,1506.599999,1
19PFQW,(direct) / (none),1,1506.569998,1
1HUEVY,google / cpc,1,1506.450002,1
1FPZ8M,google / cpc,1,1506.450001,1
1H7HZ5,google / organic,1,1506.450001,1
1J7FDE,google / cpc,1,1506.450001,1
1BV04Q,google / cpc,1,1506.419998,1
1GAVQC,google / cpc,1,1506.359999,1
1GGCZR,google / organic,1,1506.27,1
1EQYGC,(direct) / (none),1,1506.150001,1
1GAHJA,(direct) / (none),1,1506.000003,1
1GZZS4,(direct) / (none),1,1506.000002,1
1GTVCT,(direct) / (none),1,1505.999998,1
1GTVWW,(direct) / (none),1,1505.999998,1
1GZMD2,google / organic,1,1505.979998,1
1C5R2D,google / cpc,1,1505.97,1
1GHD30,google / cpc,1,1505.939999,1
1DM7KY,google / cpc,1,1505.64,1
1G5T9J,google / cpc,1,1505.559998,1
1H161Q,whatsapp / bot,1,1505.379999,1
1EQMTZ,google / cpc,1,1505.270002,1
1B86KJ,google / organic,1,1505.100001,1
1BF6FD,google / cpc,1,1505.1,1
1H6V7C,google / cpc,1,1505.080001,1
1G4RYV,google / cpc,1,1504.98,1
1JM9X0,(direct) / (none),1,1504.949999,1
1BUW9H,google / cpc,1,1504.780001,1
1K1GDX,insider / architect_web_push,1,1504.710001,1
1DEEW0,google / cpc,1,1504.619999,1
1A56FB,pushnews / pushnotification,1,1504.619998,1
1FKM72,google / cpc,1,1504.579999,1
1B39YJ,whatsapp / bot,1,1504.520001,1
1F540Q,google / cpc,1,1504.46,1
1E0PCM,(direct) / (none),1,1504.439998,1
1CPQZ8,(direct) / (none),1,1504.430001,1
1BHX86,(direct) / (none),1,1504.320002,1
1K9RAG,(direct) / (none),1,1504.189999,1
1H6Y2A,(direct) / (none),1,1504.169998,1
1HBWU7,google / organic,1,1504.160001,1
1HD51D,google / organic,1,1504.160001,1
1C6RU1,google / cpc,1,1504.1,1
1AF3S0,(direct) / (none),1,1503.980001,1
1G8BCS,google / cpc,1,1503.960001,1
1FVQPK,(direct) / (none),1,1503.959998,1
1KF061,google / cpc,1,1503.350002,1
1B5YBV,google / cpc,1,1503.340001,1
1CG2RZ,(direct) / (none),1,1503.339998,1
1CG39U,(direct) / (none),1,1503.339998,1
1CG3KA,(direct) / (none),1,1503.339998,1
1BBX5C,pushnews / pushnotification,1,1503.269999,1
1BBZNV,pushnews / pushnotification,1,1503.269999,1
1BCFE3,google / cpc,1,1503.220001,1
1BCJVD,google / cpc,1,1503.220001,1
1BN1GB,google / cpc,1,1503.16,1
1C459U,google / cpc,1,1503.159998,1
1C4ARW,google / cpc,1,1503.119999,1
1BAVAP,google / cpc,1,1503.099999,1
1E0MKE,google / cpc,1,1503.080002,1
1EGFJC,google / organic,1,1503.020002,1
1D806S,google / cpc,1,1503.02,1
1DZM0Z,(direct) / (none),1,1503.019999,1
1HXJNJ,google / cpc,1,1503.019999,1
1GW5YR,(direct) / (none),1,1502.97,1
1CA2G4,(direct) / (none),1,1502.969999,1
1FGR5V,(direct) / (none),1,1502.969998,1
1HNFUN,(direct) / (none),1,1502.969998,1
1EXARY,google / cpc,1,1502.919999,1
1DUZ8G,google / cpc,1,1502.91,1
1BST4S,google / organic,1,1502.880002,1
1HJAFH,google / cpc,1,1502.860002,1
1B4H1U,google / cpc,1,1502.799998,1
1FAW5J,google / cpc,1,1502.779998,1
18QYNB,whatsapp / bot,1,1502.729999,1
1FRCK3,(direct) / (none),1,1502.729998,1
1C9W1D,google / organic,1,1502.720002,1
1BUX2J,google / cpc,1,1502.720001,1
1EGRVT,(data not available),1,1502.719998,1
190B1G,google / cpc,1,1502.709999,1
1KFAKH,google / organic,1,1502.700002,1
1HY4YJ,google / cpc,1,1502.580002,1
1FBCW3,google / cpc,1,1502.580001,1
1HX8KM,google / cpc,1,1502.580001,1
1JRRG4,google / organic,1,1502.580001,1
1HEUQJ,google / cpc,1,1502.58,1
1HP0HE,(direct) / (none),1,1502.579998,1
1BXR8R,(direct) / (none),1,1502.560001,1
1J24MZ,google / cpc,1,1502.46,1
1BHU4Q,google / cpc,1,1502.320001,1
1AQZF5,google / cpc,1,1502.199999,1
1C47C4,whatsapp / bot,1,1502.159999,1
1GS7KE,google / cpc,1,1502.070002,1
19TS4V,google / cpc,1,1502.039999,1
1G4WY0,google / cpc,1,1502.000001,1
1AB9E8,google / cpc,1,1501.879999,1
1EVADF,google / cpc,1,1501.76,1
1HZYGA,google / cpc,1,1501.5,1
1DR9QB,(not set),1,1501.46,1
1DRQ3Z,google / organic,1,1501.46,1
1A7F4J,google / organic,1,1501.199998,1
18JA5R,google / cpc,1,1501.120001,1
18GA12,(not set),1,1500.960001,1
19511D,google / cpc,1,1500.96,1
1D7YJZ,whatsapp / bot,1,1500.96,1
1C4GN9,google / organic,1,1500.959999,1
19SHEQ,google / cpc,1,1500.959998,1
1E2NRC,(direct) / (none),1,1500.959998,1
1BXRE7,google / cpc,1,1500.959997,1
19SV46,google / cpc,1,1500.95,1
18FSTD,google / cpc,1,1500.939999,1
18FUSQ,google / cpc,1,1500.939999,1
1B057E,google / cpc,1,1500.939999,1
1BGCQE,google / cpc,1,1500.9,1
1APD3N,bing / organic,1,1500.899998,1
1BR0Q4,google / cpc,1,1500.87,1
1AYMG9,google / cpc,1,1500.860002,1
19TB09,(not set),1,1500.86,1
1BMGSE,google / cpc,1,1500.859998,1
1FJ3T3,google / cpc,1,1500.760003,1
18WZKU,google / cpc,1,1500.71,1
1G6DSB,(direct) / (none),1,1500.700001,1
1AG2JJ,whatsapp / bot,1,1500.659999,1
1EJE0P,google / cpc,1,1500.48,1
1ET5U4,google / cpc,1,1500.22,1
1EUNVK,google / cpc,1,1500.12,1
1B7YDS,whatsapp / bot,1,1500.119999,1
1DPRK4,google / cpc,1,1500.119999,1
1JRQ9J,google / cpc,1,1500.119999,1
1BAQZQ,whatsapp / bot,1,1500.049997,1
1FHR37,google / organic,1,1500.040001,1
1ARMXS,(direct) / (none),1,1500.000001,1
1B8KU7,google / organic,1,1500.000001,1
1B8NWJ,google / organic,1,1500.000001,1
1FE94Y,(direct) / (none),1,1500.000001,1
1GG2CQ,(direct) / (none),1,1500.000001,1
1G5H5J,(direct) / (none),1,1500,1
1GW17W,(direct) / (none),1,1500,1
1FC5EW,(direct) / (none),1,1499.999998,1
1GDCFB,google / cpc,1,1499.990001,1
1CRUN8,(direct) / (none),1,1499.980003,1
1CRW20,(direct) / (none),1,1499.980003,1
1AR0DD,(direct) / (none),1,1499.980001,1
1FJ0JP,(direct) / (none),1,1499.98,1
1FVA6Z,(direct) / (none),1,1499.98,1
1GHKA6,(direct) / (none),1,1499.98,1
1FUWUA,(direct) / (none),1,1499.979999,1
1B076M,google / organic,1,1499.979998,1
1GAFBB,(direct) / (none),1,1499.979998,1
1GAH0R,(direct) / (none),1,1499.979998,1
1D4FEP,(direct) / (none),1,1499.970001,1
1GSDXR,(direct) / (none),1,1499.97,1
1GPQ8E,(direct) / (none),1,1499.969998,1
1GJJRY,(direct) / (none),1,1499.940003,1
1E5D4R,google / cpc,1,1499.939999,1
1BSEPB,google / cpc,1,1499.880002,1
1GJJCG,google / cpc,1,1499.8,1
1FFWES,google / cpc,1,1499.779999,1
1K77UV,google / organic,1,1499.74,1
199372,(direct) / (none),1,1499.460002,1
19J8HH,google / cpc,1,1499.380001,1
1G4A1R,google / cpc,1,1499.200001,1
1HCPPF,google / cpc,1,1499.099998,1
1E1VZF,google / cpc,1,1498.980003,1
1KHBH7,(data not available),1,1498.980001,1
18ZEGN,(direct) / (none),1,1498.96,1
1935CT,(direct) / (none),1,1498.950001,1
1B13BV,google / cpc,1,1498.949999,1
1GB45H,google / cpc,1,1498.939999,1
1J7YU7,(direct) / (none),1,1498.8,1
18FMXJ,whatsapp / bot,1,1498.799999,1
1HA9Q7,google / cpc,1,1498.799999,1
1BH4DR,google / organic,1,1498.679998,1
1FQGBA,google / cpc,1,1498.619998,1
1FMRYQ,google / cpc,1,1498.359999,1
1HJ8P6,google / cpc,1,1498.299999,1
1G5CKM,insider / architect_email,1,1498.269997,1
1GMPCS,whatsapp / bot,1,1498.229999,1
18S7AV,(direct) / (none),1,1498.170002,1
1ASTKC,google / cpc,1,1498.08,1
1AVGRD,google / cpc,1,1497.959998,1
1F48FZ,whatsapp / bot,1,1497.54,1
1HPTNQ,google / cpc,1,1497.459998,1
1DP0B2,google / cpc,1,1497.180001,1
1B3YDW,google / cpc,1,1496.969999,1
1B3ZGD,google / cpc,1,1496.969999,1
1BK21Z,google / cpc,1,1496.790002,1
18KASU,google / cpc,1,1496.700001,1
1KB0R3,insider / insite,1,1496.680002,1
1BN9N4,(direct) / (none),1,1496.56,1
1F2JTM,whatsapp / bot,1,1496.550002,1
1FU862,google / organic,1,1496.519999,1
1KMWPW,(direct) / (none),1,1496.519998,1
1C8GSZ,google / cpc,1,1496.430001,1
1BJDZA,google / cpc,1,1496.420001,1
1AXN15,google / cpc,1,1496.36,1
1BDJTH,google / cpc,1,1496.199999,1
1BZJRX,pushnews / pushnotification,1,1496.000001,1
1C24SZ,google / cpc,1,1495.959998,1
1JK2HE,google / cpc,1,1495.920001,1
1HTMX9,(direct) / (none),1,1495.9,1
1KGMR3,google / cpc,1,1495.859998,1
1EVYV0,google / cpc,1,1495.830002,1
1EQU24,insider / architect_email,1,1495.789998,1
